URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change,Answer Engines,Top Keyword,Primary Intent,LLM Prompts
https://www.netlify.com/integrations/simple-analytics/,0.22,9,379,0,1,3,3,0,0,2,13,364,0,0,231,search-gpt,simple analytics,"Navigational, Informational",1
https://www.netlify.com/changelog/,0.2,8,347,0,0,4,5,0,0,0,91,347,0,0,91,search-gpt,netlify updates,Navigational,2
https://docs.netlify.com/build/functions/get-started/,0.19,13,323,0,0,5,1,0,0,0,322,1,0,0,265,google,netlify functions,Informational,1
https://answers.netlify.com/t/how-does-seo-work-with-netlify/156055,0.19,1,322,0,0,0,1,0,0,0,0,322,0,0,0,,netlify seo,Navigational,0
https://www.netlify.com/careers/,0.17,43,293,0,3,2,1,0,0,288,1,0,0,0,3,search-gpt,netlify careers,Commercial,2
https://docs.netlify.com/manage/routing/redirects/overview/,0.17,11,291,0,0,6,2,0,0,0,179,280,0,0,-24,"gemini, google-ai",netlify redirects,Informational,7
https://docs.netlify.com/,0.17,152,283,0,1,12,16,2,0,0,10,269,0,0,220,"google, google-ai, search-gpt",netifly,Navigational,7
https://www.netlify.com/integrations/,0.15,30,260,0,1,0,2,0,0,0,0,260,0,0,48,"google, search-gpt",netlify integrations,Navigational,4
https://app.netlify.com/projects/goldcoastdermatology/deploys,0.15,1,256,0,0,0,1,0,0,0,0,256,0,0,256,,gold coast dermatology,Navigational,0
https://docs.netlify.com/build/frameworks/framework-setup-guides/nextjs/overview/,0.15,24,253,0,0,6,2,0,0,0,253,248,0,0,-28,"google, search-gpt",netlify nextjs,Informational,3
https://docs.netlify.com/manage/domains/configure-domains/register-and-buy-a-domain/,0.14,39,246,0,1,6,10,9,0,1,1,243,118,0,50,"google, search-gpt",netlify buy domain,Navigational,3
https://developers.netlify.com/guides/blocking-ai-bots-and-controlling-crawlers/,0.14,81,236,0,0,47,1,0,0,0,236,0,0,0,130,google,block ai,Informational,3
https://docs.netlify.com/manage/forms/setup/,0.13,13,224,0,0,0,5,3,0,0,0,224,78,0,0,"gemini, google-ai",netlify forms,Navigational,6
https://www.netlify.com/blog/2016/10/27/a-step-by-step-guide-deploying-a-static-site-or-single-page-app/,0.13,37,220,0,2,14,0,0,0,0,220,0,0,0,88,"google, search-gpt",netlify static website hosting,Informational,9
https://docs.netlify.com/api-and-cli-guides/cli-guides/get-started-with-cli/,0.12,21,209,0,0,5,4,0,0,0,1,209,0,0,0,"google-ai, search-gpt",netlify cli,Informational,2
https://www.netlify.com/platform/core/edge/,0.12,21,200,0,0,0,5,3,0,0,0,200,200,0,163,"gemini, google-ai, search-gpt",netlify cdn,Navigational,4
https://www.netlify.com/support/,0.11,48,194,0,0,2,11,2,0,0,13,185,177,0,-2,search-gpt,netlify support,Navigational,2
https://www.netlify.com/blog/intro-to-serverless-functions/,0.11,16,186,0,0,3,0,0,0,0,185,0,0,0,157,"google, google-ai",netlify serverless functions,Informational,3
https://app.netlify.com/index.html,0.11,57,186,0,1,15,14,6,0,0,84,101,9,0,-310,,mizuu netlify app,Informational,0
https://docs.netlify.com/build/edge-functions/overview/,0.1,15,177,0,0,5,5,3,0,0,17,160,72,0,6,google,netlify edge functions,"Navigational, Informational",1
https://developers.netlify.com/videos/five-ways-to-deploy-a-new-netlify-site/,0.08,69,148,0,1,23,43,2,0,2,22,126,0,0,-1274,"google, google-ai",netlifly,Navigational,6
https://docs.netlify.com/api-and-cli-guides/api-guides/get-started-with-api/,0.08,29,145,0,1,2,4,3,0,1,136,8,7,0,-77,,netlify api,Navigational,0
https://docs.netlify.com/manage/domains/set-up-netlify-dns/,0.08,18,143,0,0,2,6,1,0,0,7,136,0,0,0,"google, google-ai, search-gpt",netlify dns,Navigational,3
https://www.netlify.com/with/wordpress/,0.08,11,140,0,2,5,0,0,0,4,140,0,0,0,0,"google, search-gpt",netlify wordpress,Informational,2
https://answers.netlify.com/t/introducing-netlify-edge-functions-build-better-digital-experiences-at-lightning-speed/93570,0.08,7,140,0,0,3,0,0,0,0,140,0,0,0,5,,but wait there's more gif,Informational,0
https://www.netlify.com/guides/netlify-vs-vercel/,0.08,38,138,0,22,17,1,2,0,135,53,1,1,0,-56,"google, google-ai, search-gpt",vercel vs netlify,Commercial,14
https://www.netlify.com/integrations/templates/,0.08,17,137,0,0,1,2,1,0,0,1,136,136,0,-32,"google-ai, search-gpt",netlify templates,Navigational,2
https://www.netlify.com/integrations/slack/,0.08,2,136,0,0,0,2,0,0,0,0,136,0,0,24,,netlify slack integration,Navigational,0
https://docs.netlify.com/manage/visual-editor/overview/,0.08,3,136,0,0,1,1,1,0,0,0,136,136,0,0,,netlify visual editor,"Transactional, Navigational",0
https://www.netlify.com/blog/,0.07,38,133,0,0,4,4,0,0,0,133,133,0,0,37,,netlify blog,"Navigational, Informational",0
https://www.netlify.com/blog/introducing-netlify-functions-2-0/,0.07,5,133,0,0,2,0,0,0,0,133,0,0,0,-55,,netlify functions,Informational,0
https://docs.netlify.com/build/configure-builds/file-based-configuration/,0.07,14,130,0,0,4,0,0,0,0,130,0,0,0,0,"gemini, google, google-ai",netlify.toml,Informational,4
https://www.netlify.com/platform/core/functions/,0.07,41,119,0,0,6,6,0,0,0,119,0,0,0,-3925,,netlify lambda,"Navigational, Informational",0
https://docs.netlify.com/build/build-with-ai/agent-setup-guides/agent-setup-overview/,0.07,7,118,0,0,2,4,2,0,0,112,118,6,0,6,,netlify mcp,Navigational,0
https://www.netlify.com/with/react/,0.06,130,112,0,2,39,4,0,0,6,72,40,0,0,1,"google, google-ai, search-gpt",netlify deploy react app,Informational,14
https://www.netlify.com/blog/tags/deno/,0.06,3,112,0,0,1,0,1,0,0,112,0,112,0,0,,netlify deno,"Transactional, Informational",0
https://www.netlify.com/integrations/supabase/,0.06,23,112,0,0,2,8,1,0,0,0,112,0,0,0,google,netlify supabase,Navigational,1
https://developers.netlify.com/videos/block-ai-bots-from-crawling-your-netlify-site/,0.06,32,108,0,0,7,0,0,0,0,108,0,0,0,105,"google, google-ai",blocking robots,Informational,2
https://answers.netlify.com/t/correct-path-for-node-extra-ca-certs/47437,0.06,7,107,0,0,7,0,0,0,0,107,0,0,0,51,,node_extra_ca_certs,Informational,0
https://www.netlify.com/platform/agent-runners/,0.06,16,106,0,0,2,1,0,0,0,88,18,0,0,34,google,netlify agent runners,Informational,1
https://answers.netlify.com/t/will-seo-work-for-xyz-netlify-app/72336,0.06,1,106,0,0,0,1,0,0,0,0,106,0,0,0,,netlify seo,Navigational,0
https://www.netlify.com/for/web-applications/,0.06,178,106,0,1,39,13,0,0,0,100,6,0,0,84,"google, google-ai, search-gpt",netlify.app,Informational,8
https://docs.netlify.com/start/quickstarts/netlify-drop-quickstart/,0.05,23,99,0,1,2,20,2,0,2,3,96,0,0,91,search-gpt,netlify drop,Navigational,1
https://www.netlify.com/blog/tags/cms/,0.05,8,99,0,1,6,0,2,0,0,99,0,81,0,-8,,netlify cms,Informational,0
https://docs.netlify.com/build/data-and-storage/netlify-blobs/,0.05,6,98,0,0,3,1,2,0,0,66,22,64,0,32,,blob tracking netlify app,Informational,0
https://docs.netlify.com/manage/domains/get-started-with-domains/,0.05,70,96,0,0,24,10,3,0,0,76,20,1,0,-53,"google, google-ai, search-gpt",netlify custom domain,Informational,14
https://www.netlify.com/integrations/anima/,0.05,3,95,0,0,1,3,0,0,0,95,95,0,0,90,,anima app logo,Navigational,0
https://app.netlify.com/login/email,0.05,39,91,0,0,3,14,2,0,0,17,72,7,0,2,,free gmail.netlify,Navigational,0
https://answers.netlify.com/t/i-get-err-ssl-protocol-error-on-my-website/114055,0.05,2,90,0,0,1,0,0,0,0,90,0,0,0,90,,err_ssl_protocol_error,Informational,0
https://docs.netlify.com/build/configure-builds/overview/,0.05,14,90,0,0,3,2,0,0,0,65,25,0,0,-8,"google-ai, search-gpt",netlify.toml,Informational,3
https://www.netlify.com/integrations/stackbit/,0.05,4,89,0,0,4,0,0,0,0,89,0,0,0,70,,stackbit,Informational,0
https://www.netlify.com/integrations/builder-io/,0.05,5,88,0,0,0,1,0,0,0,0,88,0,0,0,,netlify builder,Navigational,0
https://docs.netlify.com/manage/security/secure-access-to-sites/identity/overview/,0.05,12,86,0,0,3,4,1,0,0,30,86,56,0,0,,netlify identity,Navigational,0
https://www.netlify.com/blog/2018/09/14/forms-and-functions/,0.04,7,80,0,0,0,3,2,0,0,0,77,0,0,-1,"gemini, search-gpt",netlify forms,Navigational,2
https://answers.netlify.com/t/how-do-i-deploy-a-static-site-html-css-js/30499,0.04,16,75,0,0,14,0,0,0,0,75,0,0,0,55,"google, search-gpt",how to host html website on netlify,Informational,4
https://answers.netlify.com/t/can-i-add-a-custom-domain-on-the-free-plan/15232,0.04,8,72,0,0,4,1,1,0,0,72,0,0,0,72,"google-ai, search-gpt",netlify free tier custom domain,Informational,5
https://answers.netlify.com/t/err-blocked-by-orb-404-error-exclusively-on-images-using-cdn/139556,0.04,13,72,0,0,12,0,0,0,0,72,0,0,0,19,google,err_blocked_by_orb,Informational,3
https://docs.netlify.com/build/configure-builds/environment-variables/,0.04,18,70,0,0,7,2,0,0,0,53,57,0,0,1,search-gpt,netlify env vars,Informational,2
https://docs.netlify.com/build/data-and-storage/netlify-database/,0.04,15,69,0,0,6,2,2,0,0,69,0,56,0,1,google,netlify db,Informational,1
https://docs.netlify.com/manage/forms/usage-and-billing/,0.03,2,65,0,0,0,2,1,0,0,0,65,27,0,0,search-gpt,netlify forms,Navigational,1
https://www.netlify.com/blog/netlify-for-agents/,0.03,5,64,0,0,4,3,0,0,0,64,64,0,0,-983,,netlify news,Informational,0
https://www.netlify.com/integrations/stytch/,0.03,10,58,0,1,2,7,1,0,1,1,56,0,0,53,google,stytch,Navigational,1
https://answers.netlify.com/t/email-forward-from-hover/19270,0.03,24,58,0,0,4,16,12,0,0,1,57,56,0,6,,hover mail,Navigational,0
https://www.netlify.com/blog/tags/seo/,0.03,1,57,0,0,0,1,0,0,0,0,57,0,0,0,,netlify seo,Navigational,0
https://answers.netlify.com/t/safari-cant-find-server/8468,0.03,44,57,0,0,38,0,0,0,0,57,0,0,0,3,"google, google-ai",safari can't find server,Informational,9
https://answers.netlify.com/t/is-it-possible-to-send-post-request-to-netlify-functions/17161,0.03,7,57,0,0,1,1,0,0,0,57,0,0,0,-364,,netlify functions,"Navigational, Informational",0
https://app.netlify.com/sites/stremio-addons/deploys,0.03,3,57,0,0,2,1,1,0,0,55,2,52,0,-1,,stremio-addons.netlify,Informational,0
https://docs.netlify.com/build/frameworks/framework-setup-guides/remix/,0.03,3,56,0,0,1,0,0,0,0,56,0,0,0,0,,netlify remix,Informational,0
https://www.netlify.com/platform/,0.03,159,55,0,1,23,30,5,0,0,36,40,3,0,-51,"gemini, google, google-ai, search-gpt",netlify features,Navigational,12
https://answers.netlify.com/t/na-netlify-app-naval-action-map-not-displaying-in-google-chrome-blank-screen/147100,0.03,4,55,0,0,3,0,0,0,0,55,0,0,0,15,,naval action map,Informational,0
https://www.netlify.com/blog/what-is-website-bandwidth/,0.03,36,55,0,0,27,0,0,0,0,55,0,0,0,4,google,what is bandwidth in web hosting,Informational,6
https://docs.netlify.com/manage/accounts-and-billing/billing/billing-for-credit-based-plans/how-credits-work/,0.03,24,54,0,0,5,9,8,0,0,32,22,22,0,32,search-gpt,netlify credits,Navigational,4
https://www.netlify.com/blog/pricing-netlify-for-3-billion-builders/,0.03,24,53,0,2,1,14,13,0,7,1,45,46,0,1,"google-ai, search-gpt",netlify pricing,Navigational,3
https://docs.netlify.com/build/image-cdn/overview/,0.03,20,52,0,5,11,2,2,0,15,32,6,6,0,-175,"gemini, google, google-ai, search-gpt",cdn pictures,Informational,14
https://www.netlify.com/guides/best-ai-content-generation-tools/,0.03,69,52,0,37,17,0,0,0,28,24,0,0,0,-45,"gemini, google, google-ai, search-gpt",ai powered content generation tools,Commercial,26
https://answers.netlify.com/t/trouble-with-handling-files-in-netlify-function/42418,0.03,1,51,0,0,1,0,0,0,0,51,0,0,0,0,,pdf parse on netlify not working,Informational,0
https://www.netlify.com/blog/2016/07/22/deploy-react-apps-in-less-than-30-seconds/,0.03,29,50,0,0,14,1,0,0,0,49,1,0,0,-376,google,how to deploy react app to netlify,Informational,8
https://answers.netlify.com/t/free-plan-automigration-email/132582,0.03,11,50,0,0,0,6,1,0,0,0,48,2,0,-12,,free gmail.netlify,Navigational,0
https://www.netlify.com/integrations/planetscale/,0.03,7,50,0,0,2,4,0,0,0,3,47,0,0,-23,,planetstargaze.netlify,Navigational,0
https://www.netlify.com/security/,0.03,18,50,0,0,8,5,2,0,0,7,43,40,0,1,search-gpt,netlify ddos protection,Informational,1
https://docs.netlify.com/manage/forms/submissions/,0.03,5,50,0,0,0,3,2,0,0,0,50,2,0,0,google-ai,netlify forms,Navigational,1
https://docs.netlify.com/manage/accounts-and-billing/team-management/manage-team-members/,0.02,3,49,0,0,3,3,0,0,0,49,49,0,0,0,,add user netlify,"Navigational, Informational",0
https://docs.netlify.com/build/frameworks/framework-setup-guides/react/,0.02,34,49,0,0,14,1,0,0,0,49,0,0,0,19,"google, google-ai, search-gpt",how to deploy react app to netlify,Informational,11
https://answers.netlify.com/t/problem-with-redirecting-using-window-location-href-and-getting-js-to-work/129613,0.02,8,48,0,0,8,0,0,0,0,48,0,0,0,-12,,window.location.href,Informational,0
https://www.netlify.com/jamstack/,0.02,29,47,0,0,19,2,0,0,0,47,43,0,0,41,"gemini, google, google-ai, search-gpt",netlify jamstack,Informational,6
https://docs.netlify.com/resources/checklists/security-checklist/,0.02,22,46,0,0,7,12,2,0,0,18,28,0,0,-42,"google, google-ai",netfily,Navigational,2
https://www.netlify.com/blog/netlify-cms-to-become-decap-cms/,0.02,11,45,0,0,8,0,2,0,0,45,0,37,0,-2,"google, search-gpt",netlify cms,Informational,4
https://www.netlify.com/agency-directory/vanish/,0.02,2,45,0,1,1,0,0,0,45,45,0,0,0,0,,vanishnet,"Commercial, Informational",0
https://answers.netlify.com/t/netlify-redirects-and-seo/43998,0.02,3,45,0,0,0,1,0,0,0,0,45,0,0,0,,netlify seo,Navigational,0
https://www.netlify.com/platform/core/build/,0.02,51,44,0,0,2,4,0,0,0,0,44,0,0,0,"google, google-ai",netlify build,Navigational,3
https://www.netlify.com/blog/2020/12/12/deploy-from-codepen-to-netlify-in-less-than-30-seconds/,0.02,2,42,0,0,2,0,0,0,0,42,0,0,0,8,,netlify/codepen/render/other,Informational,0
https://answers.netlify.com/t/sh-1-vite-not-found-when-depolying-a-react-website/144537,0.02,17,42,0,0,14,0,0,0,0,42,0,0,0,10,google,sh: vite: command not found,Informational,3
https://docs.netlify.com/manage/security/secure-access-to-sites/identity/registration-login/,0.02,16,42,0,0,2,9,5,0,0,6,42,36,0,5,,netlify login,Navigational,0
https://www.netlify.com/blog/2016/09/29/a-step-by-step-guide-deploying-on-netlify/,0.02,70,42,0,0,27,9,0,0,0,35,11,0,0,-133,"google, google-ai, search-gpt",how to deploy website on netlify,Informational,15
https://www.netlify.com/integrations/cloudflare/,0.02,5,42,0,0,1,0,0,0,0,42,0,0,0,0,,netlify cloudflare,Informational,0
https://answers.netlify.com/t/how-can-i-use-custom-email-accounts-with-domain-connected-to-netlify/43819,0.02,7,41,0,0,2,0,0,0,0,41,0,0,0,41,google,amplify.xyz free email domain,Informational,1
https://answers.netlify.com/t/support-guide-i-ve-deployed-my-site-but-i-still-see-page-not-found/125,0.02,14,40,0,0,3,0,0,0,0,40,0,0,0,-2,google-ai,netlify page not found,Informational,2
https://app.netlify.com/auth,0.02,3,40,0,0,0,3,3,0,0,0,40,40,0,40,,netlify login,"Transactional, Navigational",0
https://www.netlify.com/blog/power-of-headless-cms/,0.02,54,40,0,7,39,0,2,0,13,36,0,7,0,6,"google, google-ai",headless cms,Informational,4
https://answers.netlify.com/t/non-zero-exit-code-1/71312,0.02,5,39,0,0,4,0,0,0,0,39,0,0,0,23,,non-zero exit,Informational,0
https://www.netlify.com/solutions/ecommerce/,0.02,2,39,0,0,0,2,0,0,0,0,39,0,0,0,,netlify seo,Navigational,0
https://www.netlify.com/blog/node-js-fundamentals-build-scalable-applications/,0.02,40,39,0,1,26,0,2,0,0,39,0,0,0,0,google,netlify node js,Informational,1
https://answers.netlify.com/t/command-failed-with-exit-code-127-npm-run-build/78422,0.02,3,39,0,0,3,0,0,0,0,39,0,0,0,0,google,npm error code 127,Informational,1
https://www.netlify.com/contact/,0.02,16,39,0,0,1,2,2,0,0,34,5,39,0,0,search-gpt,netlify phone number,"Transactional, Navigational",1
https://app.netlify.com/sites/effulgent-pony-7be056/overview,0.02,1,38,0,0,1,0,1,0,0,38,0,38,0,0,,fluffy-pony-316cb6,"Transactional, Informational",0
https://app.netlify.com/signup/start,0.02,12,38,0,0,0,7,4,0,0,0,21,17,0,38,,freegmail.netlify.app,Navigational,0
https://answers.netlify.com/t/yarn-workspaces-and-installing-mono-repo-packages/72689,0.02,4,38,0,0,2,0,0,0,0,38,0,0,0,6,,yarn workspaces,Informational,0
https://answers.netlify.com/t/log-file-analysis-for-seo-purposes/14256,0.02,5,38,0,0,5,0,0,0,0,38,0,0,0,11,,log analysis seo,Informational,0
https://answers.netlify.com/t/keep-getting-deploy-build-errors-and-im-going-crazy/159053,0.02,1,38,0,0,1,0,0,0,0,38,0,0,0,0,,removed: use your platform's native domexception instead,Informational,0
https://answers.netlify.com/t/how-to-host-html-file/76477,0.02,25,37,0,0,21,0,0,0,0,37,0,0,0,21,google,how to upload html file to netlify,Informational,1
https://docs.netlify.com/build/configure-builds/build-hooks/,0.02,2,36,0,0,0,2,0,0,0,0,36,0,0,0,,netlify webhooks,Navigational,0
https://answers.netlify.com/t/disable-automatic-builds-from-netlify-site/10920,0.02,2,35,0,0,2,0,0,0,0,35,0,0,0,0,,linewise disabler netlify.app,Informational,0
https://www.netlify.com/integrations/formspree/,0.02,9,35,0,1,0,7,1,0,0,0,35,0,0,28,"google-ai, search-gpt",formspree,Navigational,3
https://www.netlify.com/blog/2021/03/31/test-drive-netlify-beta-features-with-netlify-labs/,0.02,8,34,0,0,3,2,0,0,0,34,32,0,0,33,,what is netlify lab,Informational,0
https://docs.netlify.com/manage/monitoring/web-analytics/overview/,0.02,13,34,0,0,2,0,0,0,0,34,0,0,0,0,,netlify analytics,Informational,0
https://answers.netlify.com/t/modify-netlify-toml-functions-for-build-and-dev/111810,0.01,2,33,0,0,2,0,0,0,0,33,0,0,0,0,,netlify.toml,Informational,0
https://www.netlify.com/platform/ai-gateway/,0.01,3,32,0,0,1,0,1,0,0,32,0,32,0,32,,netlify ai gateway,"Transactional, Informational",0
https://www.netlify.com/guides/custom-site-development-with-netlify-ai/,0.01,7,31,0,0,0,3,0,0,0,0,31,0,0,31,google-ai,netlify app,Navigational,1
https://www.netlify.com/blog/2021/12/21/optimize-your-sites-with-post-processing-on-netlify/,0.01,1,31,0,0,0,1,0,0,0,0,31,0,0,0,google-ai,netlify seo,Navigational,1
https://www.netlify.com/compose/,0.01,4,30,0,0,0,3,3,0,0,0,30,30,0,-82,,netlify compose,"Transactional, Navigational",0
https://www.netlify.com/blog/netlify-db-database-for-AI-native-development/,0.01,5,30,0,0,3,0,1,0,0,30,0,27,0,0,,netlify db,Informational,0
https://www.netlify.com/blog/what-is-headless-wordpress/,0.01,30,30,0,1,5,0,0,0,0,30,0,0,0,28,"google, search-gpt",headless wordpress,Informational,4
https://www.netlify.com/blog/tags/domains/,0.01,9,29,0,0,3,5,3,0,0,0,29,1,0,0,google,netlify domain,Navigational,1
https://answers.netlify.com/t/https-comic-game-netlify-app/19421,0.01,9,28,0,0,2,6,1,0,0,1,28,0,0,0,google,netlify.app games,Navigational,1
https://docs.netlify.com/build/frameworks/framework-setup-guides/express/,0.01,23,27,0,0,5,0,0,0,0,27,0,0,0,19,google,netlify backend,Informational,1
https://answers.netlify.com/t/the-requested-url-was-not-found-on-this-server-that-s-all-we-know/75251,0.01,24,27,0,0,18,0,0,0,0,27,0,0,0,16,,the requested url was not found on this server,Informational,0
https://www.netlify.com/pricing/personal-vs-free/,0.01,38,27,0,0,13,8,10,0,0,3,23,27,0,-401,"gemini, google, google-ai, search-gpt",netlify free plan,Informational,14
https://www.netlify.com/blog/netlify-database/,0.01,8,27,0,0,3,0,2,0,0,27,0,20,0,-83,google,netlify db,Informational,1
https://developers.netlify.com/videos/add-forms-to-your-project-with-ai-netlify/,0.01,4,26,0,0,0,3,2,0,0,0,26,1,0,0,google-ai,netlify forms,Navigational,2
https://www.netlify.com/blog/beginners-guide-to-composable-architecture/,0.01,27,26,0,0,10,0,0,0,0,26,0,0,0,3,"gemini, google, google-ai",composable web architecture,Informational,5
https://answers.netlify.com/t/how-to-use-netlify-drop-on-mobile/3094,0.01,17,26,0,1,0,11,0,0,1,0,26,0,0,26,,netlify drop,Navigational,0
https://answers.netlify.com/t/how-to-show-success-message-after-submitting-html-forms-with-ajax/70234,0.01,21,26,0,0,8,0,0,0,0,26,0,0,0,3,,success message html,Informational,0
https://www.netlify.com/changelog/2026-01-08-agent-runner-games/,0.01,21,25,0,0,4,12,4,0,0,1,22,5,0,-1,google,netlify.app games,Navigational,1
https://answers.netlify.com/t/modify-package-json-before-npm-install-is-run/116652,0.01,33,25,0,0,26,0,0,0,0,25,0,0,0,-1,,install npm packages from package.json,Informational,0
https://answers.netlify.com/t/its-showing-failing-build-failed-to-parse-configuration/45956,0.01,2,25,0,0,1,0,0,0,0,25,0,0,0,0,,pdf parse on netlify not working,Informational,0
https://docs.netlify.com/manage/domains/manage-domains/overview/,0.01,5,24,0,0,1,1,0,0,0,0,24,0,0,-8,search-gpt,netlify domain management,"Navigational, Informational",1
https://answers.netlify.com/t/looking-of-netlify-plugins-to-improve-seo-serve-images-in-next-gen-formats/15915,0.01,1,24,0,0,0,1,0,0,0,0,24,0,0,0,,netlify seo,Navigational,0
https://www.netlify.com/blog/2021/11/03/what-is-decoupling-actually/,0.01,11,24,0,0,6,0,0,0,0,15,0,0,0,6,,what does decoupled mean,Informational,0
https://www.netlify.com/integrations/lambdatest/,0.01,10,24,0,2,8,0,0,0,0,24,0,0,0,-5,google,lambdatest.com,Informational,2
https://app.netlify.com/start/repos,0.01,2,24,0,0,0,1,0,0,0,0,24,0,0,24,,netlify portfolio,Navigational,0
https://answers.netlify.com/t/the-word-deploy-used-as-a-noun/93429,0.01,30,23,0,1,18,0,0,0,0,22,0,0,0,-235,google-ai,deploy meaning,Informational,1
https://www.netlify.com/integrations/database-and-backend/,0.01,24,22,0,0,7,1,1,0,0,22,0,13,0,0,google,netlify db,Informational,2
https://answers.netlify.com/t/how-to-hide-stripe-secret-key-using-lambda-function/1800,0.01,1,22,0,0,1,0,0,0,0,22,0,0,0,22,,.env.local stripe_secret_key sk_live exposed,Informational,0
https://answers.netlify.com/t/phishing-site-fraud/155453,0.01,1,22,0,0,0,1,0,0,0,0,22,0,0,0,,netlify report abuse,Navigational,0
https://answers.netlify.com/t/connecting-a-cloudflare-domain-with-my-netlify-site/55665,0.01,3,22,0,0,1,0,0,0,0,22,0,0,0,0,,netlify cloudflare,Informational,0
https://www.netlify.com/blog/netlify-new-logo/,0.01,7,22,0,0,4,0,0,0,0,22,0,0,0,0,,netlify logo,Informational,0
https://www.netlify.com/agent-experience/,0.01,13,22,0,0,4,0,0,0,0,22,0,0,0,-3,google,agent experience,Informational,1
https://answers.netlify.com/t/hide-netlify-app-deploy-address-in-site-data/101666,0.01,1,21,0,0,1,0,0,0,0,21,0,0,0,0,,linewise disabler netlify.app,Informational,0
https://docs.netlify.com/manage/security/secure-access-to-sites/basic-authentication-with-custom-http-headers/,0.01,21,21,0,0,8,0,0,0,0,17,0,0,0,19,google,headers basic auth,Informational,1
https://docs.netlify.com/extend/install-and-use/setup-guides/email-integration/,0.01,16,21,0,0,2,1,1,0,0,12,3,5,0,17,google,netlify newsletter,Informational,1
https://answers.netlify.com/t/how-can-i-add-netlify-cms-to-my-existing-website/104268,0.01,5,21,0,0,5,0,1,0,0,21,0,21,0,0,,netlify cms,Informational,0
https://www.netlify.com/integrations/svix/,0.01,5,21,0,1,2,1,0,0,0,21,21,0,0,16,,svix,Informational,0
https://answers.netlify.com/t/syntaxerror-unexpected-end-of-json-input/88251,0.01,12,21,0,0,6,0,0,0,0,21,0,0,0,3,google-ai,unexpected end of json input,Informational,1
https://www.netlify.com/blog/netlify-acquires-stackbit-to-bring-no-code-creation-to-its-platform/,0.01,1,20,0,0,1,0,0,0,0,20,0,0,0,16,,stackbit,Informational,0
